task_id,warehouse_id,clusterization_id,cluster_id,order_id,transport_type
3,5,3,9,46,car
3,5,3,10,40,car
3,5,3,10,44,car
3,5,3,10,43,car
3,1,4,1,5,car
3,1,4,1,6,car
3,1,4,1,3,car
3,1,4,1,4,car
3,1,4,1,2,car
3,1,4,2,9,car
3,1,4,2,7,car
3,1,4,2,1,car
3,1,4,2,8,car
3,2,4,3,18,car
3,2,4,3,17,car
3,2,4,3,10,car
3,2,4,3,12,car
3,2,4,3,15,car
3,2,4,4,13,car
3,2,4,4,16,car
3,2,4,4,14,car
3,2,4,4,11,car
3,3,4,5,27,car
3,3,4,5,24,car
3,3,4,5,22,car
3,3,4,5,23,car
3,3,4,5,25,car
3,3,4,6,19,car
3,3,4,6,20,car
3,3,4,6,28,car
3,3,4,6,21,car
3,3,4,6,26,car
3,4,4,7,36,car
3,4,4,7,33,car
3,4,4,7,34,car
3,4,4,7,35,car
3,4,4,7,38,car
3,4,4,8,31,car
3,4,4,8,32,car
3,4,4,8,29,car
3,4,4,8,37,car
3,4,4,8,30,car
3,5,4,9,46,car
3,5,4,9,45,car
3,5,4,9,41,car
3,5,4,9,42,car
3,5,4,9,39,car
3,5,4,10,43,car
3,5,4,10,44,car
3,5,4,10,40,car
3,1,5,1,2,car
3,1,5,1,9,car
3,1,5,1,7,car
3,1,5,1,1,car
3,1,5,1,8,car
3,1,5,2,5,car
3,1,5,2,6,car
3,1,5,2,3,car
3,1,5,2,4,car
3,2,5,3,16,car
3,2,5,3,14,car
3,2,5,3,11,car
3,2,5,3,18,car
3,2,5,3,17,car
3,2,5,4,10,car
3,2,5,4,12,car
3,2,5,4,15,car
3,2,5,4,13,car
3,3,5,5,19,car
3,3,5,5,20,car
3,3,5,5,28,car
3,3,5,5,21,car
3,3,5,5,26,car
3,3,5,6,27,car
3,3,5,6,24,car
3,3,5,6,22,car
3,3,5,6,23,car
3,3,5,6,25,car
3,4,5,7,31,car
3,4,5,7,32,car
3,4,5,7,29,car
3,4,5,7,37,car
3,4,5,7,30,car
3,4,5,8,36,car
3,4,5,8,33,car
3,4,5,8,34,car
3,4,5,8,35,car
3,4,5,8,38,car
3,5,5,9,43,car
3,5,5,9,44,car
3,5,5,9,40,car
3,5,5,9,46,car
3,5,5,9,45,car
3,5,5,10,41,car
3,5,5,10,42,car
3,5,5,10,39,car
3,1,6,1,9,car
3,1,6,1,7,car
3,1,6,1,1,car
3,1,6,1,8,car
3,1,6,1,5,car
3,1,6,2,6,car
3,1,6,2,3,car
3,1,6,2,4,car
3,1,6,2,2,car
3,2,6,3,16,car
3,2,6,3,14,car
3,2,6,3,11,car
3,2,6,3,18,car
3,2,6,3,17,car
3,2,6,4,10,car
3,2,6,4,12,car
3,2,6,4,15,car
3,2,6,4,13,car
3,3,6,5,19,car
3,3,6,5,20,car
3,3,6,5,28,car
3,3,6,5,21,car
3,3,6,5,26,car
3,3,6,6,27,car
3,3,6,6,24,car
3,3,6,6,22,car
3,3,6,6,23,car
3,3,6,6,25,car
3,4,6,7,32,car
3,4,6,7,29,car
3,4,6,7,37,car
3,4,6,7,30,car
3,4,6,7,36,car
3,4,6,8,33,car
3,4,6,8,34,car
3,4,6,8,35,car
3,4,6,8,38,car
3,4,6,8,31,car
3,5,6,9,43,car
3,5,6,9,44,car
3,5,6,9,40,car
3,5,6,9,46,car
3,5,6,9,45,car
3,5,6,10,41,car
3,5,6,10,42,car
3,5,6,10,39,car
3,1,7,1,2,car
3,1,7,1,9,car
3,1,7,1,7,car
3,1,7,1,1,car
3,1,7,1,8,car
3,1,7,2,5,car
3,1,7,2,6,car
3,1,7,2,3,car
3,1,7,2,4,car
3,2,7,3,16,car
3,2,7,3,14,car
3,2,7,3,11,car
3,2,7,3,18,car
3,2,7,3,17,car
3,2,7,4,10,car
3,2,7,4,12,car
3,2,7,4,15,car
3,2,7,4,13,car
3,3,7,5,25,car
3,3,7,5,19,car
3,3,7,5,20,car
3,3,7,5,28,car
3,3,7,5,21,car
3,3,7,6,26,car
3,3,7,6,27,car
3,3,7,6,24,car
3,3,7,6,22,car
3,3,7,6,23,car
3,4,7,7,38,car
3,4,7,7,31,car
3,4,7,7,32,car
3,4,7,7,29,car
3,4,7,7,37,car
3,4,7,8,30,car
3,4,7,8,36,car
3,4,7,8,33,car
3,4,7,8,34,car
3,4,7,8,35,car
3,5,7,9,39,car
3,5,7,9,43,car
3,5,7,9,44,car
3,5,7,9,40,car
3,5,7,9,46,car
3,5,7,10,45,car
3,5,7,10,41,car
3,5,7,10,42,car
3,1,8,1,9,car
3,1,8,1,7,car
3,1,8,1,1,car
3,1,8,1,8,car
3,1,8,1,5,car
3,1,8,2,6,car
3,1,8,2,3,car
3,1,8,2,4,car
3,1,8,2,2,car
3,2,8,3,14,car
3,2,8,3,11,car
3,2,8,3,18,car
3,2,8,3,17,car
3,2,8,3,10,car
3,2,8,4,12,car
3,2,8,4,15,car
3,2,8,4,13,car
3,2,8,4,16,car
3,3,8,5,19,car
3,3,8,5,20,car
3,3,8,5,28,car
3,3,8,5,21,car
3,3,8,5,26,car
3,3,8,6,27,car
3,3,8,6,24,car
3,3,8,6,22,car
3,3,8,6,23,car
3,3,8,6,25,car
3,4,8,7,29,car
3,4,8,7,37,car
3,4,8,7,30,car
3,4,8,7,36,car
3,4,8,7,33,car
3,4,8,8,34,car
3,4,8,8,35,car
3,4,8,8,38,car
3,4,8,8,31,car
3,4,8,8,32,car
3,5,8,9,43,car
3,5,8,9,44,car
3,5,8,9,40,car
3,5,8,9,46,car
3,5,8,9,45,car
3,5,8,10,41,car
3,5,8,10,42,car
3,5,8,10,39,car
3,1,9,1,2,car
3,1,9,1,9,car
3,1,9,1,7,car
3,1,9,1,1,car
3,1,9,1,8,car
3,1,9,2,5,car
3,1,9,2,6,car
3,1,9,2,3,car
3,1,9,2,4,car
3,2,9,3,13,car
3,2,9,3,16,car
3,2,9,3,14,car
3,2,9,3,11,car
3,2,9,3,18,car
3,2,9,4,17,car
3,2,9,4,10,car
3,2,9,4,12,car
3,2,9,4,15,car
3,3,9,5,25,car
3,3,9,5,19,car
3,3,9,5,20,car
3,3,9,5,28,car
3,3,9,5,21,car
3,3,9,6,26,car
3,3,9,6,27,car
3,3,9,6,24,car
3,3,9,6,22,car
3,3,9,6,23,car
3,4,9,7,38,car
3,4,9,7,31,car
3,4,9,7,32,car
3,4,9,7,29,car
3,4,9,7,37,car
3,4,9,8,30,car
3,4,9,8,36,car
3,4,9,8,33,car
3,4,9,8,34,car
3,4,9,8,35,car
3,5,9,9,42,car
3,5,9,9,39,car
3,5,9,9,43,car
3,5,9,9,44,car
3,5,9,9,40,car
3,5,9,10,46,car
3,5,9,10,45,car
3,5,9,10,41,car
3,1,10,1,8,car
3,1,10,1,1,car
3,1,10,1,7,car
3,1,10,1,9,car
3,1,10,1,2,car
3,1,10,2,4,car
3,1,10,2,3,car
3,1,10,2,6,car
3,1,10,2,5,car
3,2,10,3,11,car
3,2,10,3,14,car
3,2,10,3,16,car
3,2,10,3,13,car
3,2,10,3,15,car
3,2,10,4,12,car
3,2,10,4,10,car
3,2,10,4,17,car
3,2,10,4,18,car
3,3,10,5,26,car
3,3,10,5,21,car
3,3,10,5,28,car
3,3,10,5,20,car
3,3,10,5,19,car
3,3,10,6,25,car
3,3,10,6,23,car
3,3,10,6,22,car
3,3,10,6,24,car
3,3,10,6,27,car
3,4,10,7,30,car
3,4,10,7,37,car
3,4,10,7,29,car
3,4,10,7,32,car
3,4,10,7,31,car
3,4,10,8,38,car
3,4,10,8,35,car
3,4,10,8,34,car
3,4,10,8,33,car
3,4,10,8,36,car
3,5,10,9,40,car
3,5,10,9,44,car
3,5,10,9,43,car
3,5,10,9,39,car
3,5,10,9,42,car
3,5,10,10,41,car
3,5,10,10,45,car
3,5,10,10,46,car
3,1,11,1,1,car
3,1,11,1,8,car
3,1,11,1,5,car
3,1,11,1,6,car
3,1,11,1,3,car
3,1,11,2,4,car
3,1,11,2,2,car
3,1,11,2,9,car
3,1,11,2,7,car
3,2,11,3,14,car
3,2,11,3,11,car
3,2,11,3,18,car
3,2,11,3,17,car
3,2,11,3,10,car
3,2,11,4,12,car
3,2,11,4,15,car
3,2,11,4,13,car
3,2,11,4,16,car
3,3,11,5,20,car
3,3,11,5,28,car
3,3,11,5,21,car
3,3,11,5,26,car
3,3,11,5,27,car
3,3,11,6,24,car
3,3,11,6,22,car
3,3,11,6,23,car
3,3,11,6,25,car
3,3,11,6,19,car
3,4,11,7,37,car
3,4,11,7,30,car
3,4,11,7,36,car
3,4,11,7,33,car
3,4,11,7,34,car
3,4,11,8,35,car
3,4,11,8,38,car
3,4,11,8,31,car
3,4,11,8,32,car
3,4,11,8,29,car
3,5,11,9,40,car
3,5,11,9,46,car
3,5,11,9,45,car
3,5,11,9,41,car
3,5,11,9,42,car
3,5,11,10,39,car
3,5,11,10,43,car
3,5,11,10,44,car
3,1,12,1,2,car
3,1,12,1,4,car
3,1,12,1,3,car
3,1,12,1,6,car
3,1,12,1,5,car
3,1,12,2,8,car
3,1,12,2,1,car
3,1,12,2,7,car
3,1,12,2,9,car
3,2,12,3,16,car
3,2,12,3,13,car
3,2,12,3,15,car
3,2,12,3,12,car
3,2,12,3,10,car
3,2,12,4,17,car
3,2,12,4,18,car
3,2,12,4,11,car
3,2,12,4,14,car
3,3,12,5,25,car
3,3,12,5,23,car
3,3,12,5,22,car
3,3,12,5,24,car
3,3,12,5,27,car
3,3,12,6,26,car
3,3,12,6,21,car
3,3,12,6,28,car
3,3,12,6,20,car
3,3,12,6,19,car
3,4,12,7,32,car
3,4,12,7,31,car
3,4,12,7,38,car
3,4,12,7,35,car
3,4,12,7,34,car
3,4,12,8,33,car
3,4,12,8,36,car
3,4,12,8,30,car
3,4,12,8,37,car
3,4,12,8,29,car
3,5,12,9,43,car
3,5,12,9,39,car
3,5,12,9,42,car
3,5,12,9,41,car
3,5,12,9,45,car
3,5,12,10,46,car
3,5,12,10,40,car
3,5,12,10,44,car
3,1,13,1,6,car
3,1,13,1,3,car
3,1,13,1,4,car
3,1,13,1,2,car
3,1,13,1,9,car
3,1,13,2,7,car
3,1,13,2,1,car
3,1,13,2,8,car
3,1,13,2,5,car
3,2,13,3,10,car
3,2,13,3,12,car
3,2,13,3,15,car
3,2,13,3,13,car
3,2,13,3,16,car
3,2,13,4,14,car
3,2,13,4,11,car
3,2,13,4,18,car
3,2,13,4,17,car
3,3,13,5,22,car
3,3,13,5,23,car
3,3,13,5,25,car
3,3,13,5,19,car
3,3,13,5,20,car
3,3,13,6,28,car
3,3,13,6,21,car
3,3,13,6,26,car
3,3,13,6,27,car
3,3,13,6,24,car
3,4,13,7,33,car
3,4,13,7,34,car
3,4,13,7,35,car
3,4,13,7,38,car
3,4,13,7,31,car
3,4,13,8,32,car
3,4,13,8,29,car
3,4,13,8,37,car
3,4,13,8,30,car
3,4,13,8,36,car
3,5,13,9,46,car
3,5,13,9,45,car
3,5,13,9,41,car
3,5,13,9,42,car
3,5,13,9,39,car
3,5,13,10,43,car
3,5,13,10,44,car
3,5,13,10,40,car
3,1,14,1,5,car
3,1,14,1,8,car
3,1,14,1,1,car
3,1,14,1,7,car
3,1,14,1,9,car
3,1,14,2,2,car
3,1,14,2,4,car
3,1,14,2,3,car
3,1,14,2,6,car
3,2,14,3,18,car
3,2,14,3,11,car
3,2,14,3,14,car
3,2,14,3,16,car
3,2,14,3,13,car
3,2,14,4,15,car
3,2,14,4,12,car
3,2,14,4,10,car
3,2,14,4,17,car
3,3,14,5,27,car
3,3,14,5,26,car
3,3,14,5,21,car
3,3,14,5,28,car
3,3,14,5,20,car
3,3,14,6,19,car
3,3,14,6,25,car
3,3,14,6,23,car
3,3,14,6,22,car
3,3,14,6,24,car
3,4,14,7,36,car
3,4,14,7,30,car
3,4,14,7,37,car
3,4,14,7,29,car
3,4,14,7,32,car
3,4,14,8,31,car
3,4,14,8,38,car
3,4,14,8,35,car
3,4,14,8,34,car
3,4,14,8,33,car
3,5,14,9,40,car
3,5,14,9,44,car
3,5,14,9,43,car
3,5,14,9,39,car
3,5,14,9,42,car
3,5,14,10,41,car
3,5,14,10,45,car
3,5,14,10,46,car
3,1,15,1,4,car
3,1,15,1,2,car
3,1,15,1,9,car
3,1,15,1,7,car
3,1,15,1,1,car
3,1,15,2,8,car
3,1,15,2,5,car
3,1,15,2,6,car
3,1,15,2,3,car
3,2,15,3,13,car
3,2,15,3,16,car
3,2,15,3,14,car
3,2,15,3,11,car
3,2,15,3,18,car
3,2,15,4,17,car
3,2,15,4,10,car
3,2,15,4,12,car
3,2,15,4,15,car
3,3,15,5,23,car
3,3,15,5,25,car
3,3,15,5,19,car
3,3,15,5,20,car
3,3,15,5,28,car
3,3,15,6,21,car
3,3,15,6,26,car
3,3,15,6,27,car
3,3,15,6,24,car
3,3,15,6,22,car
3,4,15,7,38,car
3,4,15,7,31,car
3,4,15,7,32,car
3,4,15,7,29,car
3,4,15,7,37,car
3,4,15,8,30,car
3,4,15,8,36,car
3,4,15,8,33,car
3,4,15,8,34,car
3,4,15,8,35,car
3,5,15,9,42,car
3,5,15,9,39,car
3,5,15,9,43,car
3,5,15,9,44,car
3,5,15,9,40,car
3,5,15,10,46,car
3,5,15,10,45,car
3,5,15,10,41,car
3,1,16,1,7,car
3,1,16,1,9,car
3,1,16,1,2,car
3,1,16,1,4,car
3,1,16,1,3,car
3,1,16,2,6,car
3,1,16,2,5,car
3,1,16,2,8,car
3,1,16,2,1,car
3,2,16,3,16,car
3,2,16,3,13,car
3,2,16,3,15,car
3,2,16,3,12,car
3,2,16,3,10,car
3,2,16,4,17,car
3,2,16,4,18,car
3,2,16,4,11,car
3,2,16,4,14,car
3,3,16,5,19,car
3,3,16,5,25,car
3,3,16,5,23,car
3,3,16,5,22,car
3,3,16,5,24,car
3,3,16,6,27,car
3,3,16,6,26,car
3,3,16,6,21,car
3,3,16,6,28,car
3,3,16,6,20,car
3,4,16,7,29,car
3,4,16,7,32,car
3,4,16,7,31,car
3,4,16,7,38,car
3,4,16,7,35,car
3,4,16,8,34,car
3,4,16,8,33,car
3,4,16,8,36,car
3,4,16,8,30,car
3,4,16,8,37,car
3,5,16,9,44,car
3,5,16,9,43,car
3,5,16,9,39,car
3,5,16,9,42,car
3,5,16,9,41,car
3,5,16,10,45,car
3,5,16,10,46,car
3,5,16,10,40,car
3,1,17,1,1,car
3,1,17,1,7,car
3,1,17,1,9,car
3,1,17,1,2,car
3,1,17,1,4,car
3,1,17,2,3,car
3,1,17,2,6,car
3,1,17,2,5,car
3,1,17,2,8,car
3,2,17,3,16,car
3,2,17,3,13,car
3,2,17,3,15,car
3,2,17,3,12,car
3,2,17,3,10,car
3,2,17,4,17,car
3,2,17,4,18,car
3,2,17,4,11,car
3,2,17,4,14,car
3,3,17,5,20,car
3,3,17,5,19,car
3,3,17,5,25,car
3,3,17,5,23,car
3,3,17,5,22,car
3,3,17,6,24,car
3,3,17,6,27,car
3,3,17,6,26,car
3,3,17,6,21,car
3,3,17,6,28,car
3,4,17,7,29,car
3,4,17,7,32,car
3,4,17,7,31,car
3,4,17,7,38,car
3,4,17,7,35,car
3,4,17,8,34,car
3,4,17,8,33,car
3,4,17,8,36,car
3,4,17,8,30,car
3,4,17,8,37,car
3,5,17,9,44,car
3,5,17,9,43,car
3,5,17,9,39,car
3,5,17,9,42,car
3,5,17,9,41,car
3,5,17,10,45,car
3,5,17,10,46,car
3,5,17,10,40,car
3,1,18,1,3,car
3,1,18,1,4,car
3,1,18,1,2,car
3,1,18,1,9,car
3,1,18,1,7,car
3,1,18,2,1,car
3,1,18,2,8,car
3,1,18,2,5,car
3,1,18,2,6,car
3,2,18,3,15,car
3,2,18,3,13,car
3,2,18,3,16,car
3,2,18,3,14,car
3,2,18,3,11,car
3,2,18,4,18,car
3,2,18,4,17,car
3,2,18,4,10,car
3,2,18,4,12,car
3,3,18,5,23,car
3,3,18,5,25,car
3,3,18,5,19,car
3,3,18,5,20,car
3,3,18,5,28,car
3,3,18,6,21,car
3,3,18,6,26,car
3,3,18,6,27,car
3,3,18,6,24,car
3,3,18,6,22,car
3,4,18,7,35,car
3,4,18,7,38,car
3,4,18,7,31,car
3,4,18,7,32,car
3,4,18,7,29,car
3,4,18,8,37,car
3,4,18,8,30,car
3,4,18,8,36,car
3,4,18,8,33,car
3,4,18,8,34,car
3,5,18,9,41,car
3,5,18,9,42,car
3,5,18,9,39,car
3,5,18,9,43,car
3,5,18,9,44,car
3,5,18,10,40,car
3,5,18,10,46,car
3,5,18,10,45,car
3,1,19,1,2,bike
3,1,19,1,9,bike
3,1,19,1,7,bike
3,1,19,1,1,bike
3,1,19,1,8,bike
3,1,19,2,5,bike
3,1,19,2,6,bike
3,1,19,2,3,bike
3,1,19,2,4,bike
3,2,19,3,16,bike
3,2,19,3,14,bike
3,2,19,3,11,bike
3,2,19,3,18,bike
3,2,19,4,17,bike
3,2,19,4,10,bike
3,2,19,5,12,bike
3,2,19,5,15,bike
3,2,19,5,13,bike
3,3,19,6,19,bike
3,3,19,6,20,bike
3,3,19,6,28,bike
3,3,19,7,21,bike
3,3,19,7,26,bike
3,3,19,8,27,bike
3,3,19,8,24,bike
3,3,19,9,22,bike
3,3,19,9,23,bike
3,3,19,9,25,bike
3,4,19,10,32,bike
3,4,19,10,29,bike
3,4,19,10,37,bike
3,4,19,11,30,bike
3,4,19,11,36,bike
3,4,19,11,33,bike
3,4,19,12,34,bike
3,4,19,12,35,bike
3,4,19,12,38,bike
3,4,19,12,31,bike
3,5,19,13,43,bike
3,5,19,13,44,bike
3,5,19,14,40,bike
3,5,19,14,46,bike
3,5,19,15,45,bike
3,5,19,15,41,bike
3,5,19,16,42,bike
3,5,19,16,39,bike
3,1,20,1,2,bike
3,1,20,1,9,bike
3,1,20,1,7,bike
3,1,20,1,1,bike
3,1,20,1,8,bike
3,1,20,2,5,bike
3,1,20,2,6,bike
3,1,20,2,3,bike
3,1,20,2,4,bike
3,2,20,3,16,bike
3,2,20,3,14,bike
3,2,20,3,11,bike
3,2,20,3,18,bike
3,2,20,4,17,bike
3,2,20,4,10,bike
3,2,20,5,12,bike
3,2,20,5,15,bike
3,2,20,5,13,bike
3,3,20,6,19,bike
3,3,20,6,20,bike
3,3,20,6,28,bike
3,3,20,7,21,bike
3,3,20,7,26,bike
3,3,20,8,27,bike
3,3,20,8,24,bike
3,3,20,9,22,bike
3,3,20,9,23,bike
3,3,20,9,25,bike
3,4,20,10,38,bike
3,4,20,10,31,bike
3,4,20,10,32,bike
3,4,20,10,29,bike
3,4,20,11,37,bike
3,4,20,11,30,bike
3,4,20,11,36,bike
3,4,20,12,33,bike
3,4,20,12,34,bike
3,4,20,12,35,bike
3,5,20,13,43,bike
3,5,20,13,44,bike
3,5,20,14,40,bike
3,5,20,14,46,bike
3,5,20,15,45,bike
3,5,20,15,41,bike
3,5,20,16,42,bike
3,5,20,16,39,bike
3,1,21,1,5,bike
3,1,21,1,6,bike
3,1,21,1,3,bike
3,1,21,1,4,bike
3,1,21,2,2,bike
3,1,21,2,9,bike
3,1,21,2,7,bike
3,1,21,2,1,bike
3,1,21,2,8,bike
3,2,21,3,18,bike
3,2,21,3,17,bike
3,2,21,4,10,bike
3,2,21,4,12,bike
3,2,21,4,15,bike
3,2,21,5,13,bike
3,2,21,5,16,bike
3,2,21,5,14,bike
3,2,21,5,11,bike
3,3,21,6,27,bike
3,3,21,6,24,bike
3,3,21,7,22,bike
3,3,21,7,23,bike
3,3,21,7,25,bike
3,3,21,8,19,bike
3,3,21,8,20,bike
3,3,21,8,28,bike
3,3,21,9,21,bike
3,3,21,9,26,bike
3,4,21,10,30,bike
3,4,21,10,36,bike
3,4,21,10,33,bike
3,4,21,11,34,bike
3,4,21,11,35,bike
3,4,21,11,38,bike
3,4,21,11,31,bike
3,4,21,12,32,bike
3,4,21,12,29,bike
3,4,21,12,37,bike
3,5,21,13,46,bike
3,5,21,13,45,bike
3,5,21,14,41,bike
3,5,21,14,42,bike
3,5,21,15,39,bike
3,5,21,15,43,bike
3,5,21,16,44,bike
3,5,21,16,40,bike
3,1,22,1,4,bike
3,1,22,1,3,bike
3,1,22,1,6,bike
3,1,22,1,5,bike
3,1,22,2,8,bike
3,1,22,2,1,bike
3,1,22,2,7,bike
3,1,22,2,9,bike
3,1,22,2,2,bike
3,2,22,3,13,bike
3,2,22,3,15,bike
3,2,22,3,12,bike
3,2,22,4,10,bike
3,2,22,4,17,bike
3,2,22,5,18,bike
3,2,22,5,11,bike
3,2,22,5,14,bike
3,2,22,5,16,bike
3,3,22,6,25,bike
3,3,22,6,23,bike
3,3,22,6,22,bike
3,3,22,7,24,bike
3,3,22,7,27,bike
3,3,22,8,26,bike
3,3,22,8,21,bike
3,3,22,9,28,bike
3,3,22,9,20,bike
3,3,22,9,19,bike
3,4,22,10,38,bike
3,4,22,10,35,bike
3,4,22,10,34,bike
3,4,22,10,33,bike
3,4,22,11,36,bike
3,4,22,11,30,bike
3,4,22,11,37,bike
3,4,22,12,29,bike
3,4,22,12,32,bike
3,4,22,12,31,bike
3,5,22,13,39,bike
3,5,22,13,42,bike
3,5,22,14,41,bike
3,5,22,14,45,bike
3,5,22,15,46,bike
3,5,22,15,40,bike
3,5,22,16,44,bike
3,5,22,16,43,bike
3,1,23,1,9,bike
3,1,23,1,7,bike
3,1,23,1,1,bike
3,1,23,1,8,bike
3,1,23,1,5,bike
3,1,23,2,6,bike
3,1,23,2,3,bike
3,1,23,2,4,bike
3,1,23,2,2,bike
3,2,23,3,16,bike
3,2,23,3,14,bike
3,2,23,3,11,bike
3,2,23,3,18,bike
3,2,23,4,17,bike
3,2,23,4,10,bike
3,2,23,5,12,bike
3,2,23,5,15,bike
3,2,23,5,13,bike
3,3,23,6,19,bike
3,3,23,6,20,bike
3,3,23,6,28,bike
3,3,23,7,21,bike
3,3,23,7,26,bike
3,3,23,8,27,bike
3,3,23,8,24,bike
3,3,23,9,22,bike
3,3,23,9,23,bike
3,3,23,9,25,bike
3,4,23,10,29,bike
3,4,23,10,37,bike
3,4,23,10,30,bike
3,4,23,11,36,bike
3,4,23,11,33,bike
3,4,23,11,34,bike
3,4,23,12,35,bike
3,4,23,12,38,bike
3,4,23,12,31,bike
3,4,23,12,32,bike
3,5,23,13,43,bike
3,5,23,13,44,bike
3,5,23,14,40,bike
3,5,23,14,46,bike
3,5,23,15,45,bike
3,5,23,15,41,bike
3,5,23,16,42,bike
3,5,23,16,39,bike
3,1,24,1,3,bike
3,1,24,1,6,bike
3,1,24,1,5,bike
3,1,24,1,8,bike
3,1,24,2,1,bike
3,1,24,2,7,bike
3,1,24,2,9,bike
3,1,24,2,2,bike
3,1,24,2,4,bike
3,2,24,3,15,bike
3,2,24,3,12,bike
3,2,24,3,10,bike
3,2,24,4,17,bike
3,2,24,4,18,bike
3,2,24,4,11,bike
3,2,24,5,14,bike
3,2,24,5,16,bike
3,2,24,5,13,bike
3,3,24,6,23,bike
3,3,24,6,22,bike
3,3,24,6,24,bike
3,3,24,7,27,bike
3,3,24,7,26,bike
3,3,24,8,21,bike
3,3,24,8,28,bike
3,3,24,9,20,bike
3,3,24,9,19,bike
3,3,24,9,25,bike
3,4,24,10,35,bike
3,4,24,10,34,bike
3,4,24,10,33,bike
3,4,24,11,36,bike
3,4,24,11,30,bike
3,4,24,11,37,bike
3,4,24,12,29,bike
3,4,24,12,32,bike
3,4,24,12,31,bike
3,4,24,12,38,bike
3,5,24,13,41,bike
3,5,24,13,45,bike
3,5,24,14,46,bike
3,5,24,14,40,bike
3,5,24,15,44,bike
3,5,24,15,43,bike
3,5,24,16,39,bike
3,5,24,16,42,bike
3,1,25,1,5,bike
3,1,25,1,6,bike
3,1,25,1,3,bike
3,1,25,1,4,bike
3,1,25,2,2,bike
3,1,25,2,9,bike
3,1,25,2,7,bike
3,1,25,2,1,bike
3,1,25,2,8,bike
3,2,25,3,18,bike
3,2,25,3,17,bike
3,2,25,4,10,bike
3,2,25,4,12,bike
3,2,25,4,15,bike
3,2,25,5,13,bike
3,2,25,5,16,bike
3,2,25,5,14,bike
3,2,25,5,11,bike
3,3,25,6,27,bike
3,3,25,6,24,bike
3,3,25,7,22,bike
3,3,25,7,23,bike
3,3,25,7,25,bike
3,3,25,8,19,bike
3,3,25,8,20,bike
3,3,25,8,28,bike
3,3,25,9,21,bike
3,3,25,9,26,bike
3,4,25,10,33,bike
3,4,25,10,34,bike
3,4,25,10,35,bike
3,4,25,10,38,bike
3,4,25,11,31,bike
3,4,25,11,32,bike
3,4,25,11,29,bike
3,4,25,11,37,bike
3,4,25,12,30,bike
3,4,25,12,36,bike
3,5,25,13,46,bike
3,5,25,13,45,bike
3,5,25,14,41,bike
3,5,25,14,42,bike
3,5,25,15,39,bike
3,5,25,15,43,bike
3,5,25,16,44,bike
3,5,25,16,40,bike
3,1,26,1,8,bike
3,1,26,1,1,bike
3,1,26,1,7,bike
3,1,26,1,9,bike
3,1,26,1,2,bike
3,1,26,2,4,bike
3,1,26,2,3,bike
3,1,26,2,6,bike
3,1,26,2,5,bike
3,2,26,3,18,bike
3,2,26,3,11,bike
3,2,26,3,14,bike
3,2,26,3,16,bike
3,2,26,3,13,bike
3,2,26,4,15,bike
3,2,26,4,12,bike
3,2,26,4,10,bike
3,2,26,5,17,bike
3,3,26,6,26,bike
3,3,26,6,21,bike
3,3,26,7,28,bike
3,3,26,7,20,bike
3,3,26,7,19,bike
3,3,26,8,25,bike
3,3,26,8,23,bike
3,3,26,8,22,bike
3,3,26,9,24,bike
3,3,26,9,27,bike
3,4,26,10,36,bike
3,4,26,10,30,bike
3,4,26,10,37,bike
3,4,26,11,29,bike
3,4,26,11,32,bike
3,4,26,11,31,bike
3,4,26,11,38,bike
3,4,26,12,35,bike
3,4,26,12,34,bike
3,4,26,12,33,bike
3,5,26,13,40,bike
3,5,26,13,44,bike
3,5,26,14,43,bike
3,5,26,14,39,bike
3,5,26,15,42,bike
3,5,26,15,41,bike
3,5,26,16,45,bike
3,5,26,16,46,bike
3,1,27,1,2,bike
3,1,27,1,9,bike
3,1,27,1,7,bike
3,1,27,1,1,bike
3,1,27,1,8,bike
3,1,27,2,5,bike
3,1,27,2,6,bike
3,1,27,2,3,bike
3,1,27,2,4,bike
3,2,27,3,13,bike
3,2,27,3,16,bike
3,2,27,3,14,bike
3,2,27,3,11,bike
3,2,27,3,18,bike
3,2,27,4,17,bike
3,2,27,4,10,bike
3,2,27,5,12,bike
3,2,27,5,15,bike
3,3,27,6,25,bike
3,3,27,6,19,bike
3,3,27,6,20,bike
3,3,27,7,28,bike
3,3,27,7,21,bike
3,3,27,8,26,bike
3,3,27,8,27,bike
3,3,27,9,24,bike
3,3,27,9,22,bike
3,3,27,9,23,bike
3,4,27,10,38,bike
3,4,27,10,31,bike
3,4,27,10,32,bike
3,4,27,10,29,bike
3,4,27,11,37,bike
3,4,27,11,30,bike
3,4,27,11,36,bike
3,4,27,12,33,bike
3,4,27,12,34,bike
3,4,27,12,35,bike
3,5,27,13,42,bike
3,5,27,13,39,bike
3,5,27,14,43,bike
3,5,27,14,44,bike
3,5,27,15,40,bike
3,5,27,15,46,bike
3,5,27,16,45,bike
3,5,27,16,41,bike
3,1,28,1,3,bike
3,1,28,1,6,bike
3,1,28,1,5,bike
3,1,28,1,8,bike
3,1,28,2,1,bike
3,1,28,2,7,bike
3,1,28,2,9,bike
3,1,28,2,2,bike
3,1,28,2,4,bike
3,2,28,3,15,bike
3,2,28,3,12,bike
3,2,28,3,10,bike
3,2,28,4,17,bike
3,2,28,4,18,bike
3,2,28,4,11,bike
3,2,28,5,14,bike
3,2,28,5,16,bike
3,2,28,5,13,bike
3,3,28,6,22,bike
